record_id,date,city,season,temperature,feels_like_temperature,condition,humidity,pressure,wind_speed,cloud_cover,precipitation_probability,uv_index,visibility_km
2021,2048-06-21,Toronto,Spring,15.9,15.9,Partly Cloudy,58,1016,6,76,14,5,21
2022,2048-06-26,New York,Winter,-0.2,-0.2,Sunny,48,1017,9,16,7,7,15
2023,2048-07-01,Paris,Fall,18.5,13.3,Rainy,87,1011,46,71,84,2,2
2024,2048-07-06,Dubai,Summer,35.3,37.7,Partly Cloudy,86,990,11,31,20,5,20
2025,2048-07-11,Berlin,Spring,10.5,10.5,Cloudy,66,980,0,83,46,1,14
2026,2048-07-16,Mumbai,Fall,22.1,19.3,Cloudy,90,1004,49,50,25,4,12
2027,2048-07-21,New York,Summer,34.6,33.8,Sunny,59,1021,24,16,0,10,21
2028,2048-07-26,London,Fall,6.4,6.4,Partly Cloudy,54,1003,15,33,12,6,13
2029,2048-07-31,Sydney,Summer,41.0,44.6,Partly Cloudy,94,1022,4,34,25,5,22
2030,2048-08-05,Sydney,Fall,8.7,8.7,Cloudy,35,996,18,98,38,1,14
2031,2048-08-10,Toronto,Spring,7.7,7.7,Partly Cloudy,47,987,3,23,6,7,12
2032,2048-08-15,Paris,Spring,11.0,11.0,Partly Cloudy,39,1024,5,53,11,4,29
2033,2048-08-20,Toronto,Winter,-1.6,-2.6,Sunny,40,1006,25,17,6,11,13
2034,2048-08-25,London,Fall,10.2,4.6,Partly Cloudy,94,997,48,49,17,4,17
2035,2048-08-30,Tokyo,Winter,10.2,6.6,Partly Cloudy,94,1006,38,45,14,4,14
2036,2048-09-04,Paris,Fall,19.6,16.0,Partly Cloudy,81,1001,38,47,19,6,11
2037,2048-09-09,Singapore,Summer,34.4,34.4,Partly Cloudy,60,995,8,32,25,4,17
2038,2048-09-14,Tokyo,Summer,39.5,34.7,Cloudy,46,981,44,86,58,4,12
2039,2048-09-19,Paris,Winter,11.4,11.4,Rainy,84,984,13,88,87,2,3
2040,2048-09-24,Paris,Fall,15.1,9.7,Partly Cloudy,65,997,47,26,10,7,14
2041,2048-09-29,London,Winter,-4.9,-4.9,Sunny,55,982,8,0,8,11,25
2042,2048-10-04,Berlin,Spring,18.2,18.2,Rainy,82,1006,14,84,71,1,6
2043,2048-10-09,London,Winter,9.6,6.4,Partly Cloudy,46,996,36,58,7,4,24
2044,2048-10-14,Paris,Winter,1.0,-4.8,Sunny,54,995,49,9,3,9,28
2045,2048-10-19,New York,Summer,23.3,23.3,Cloudy,31,985,19,94,27,2,6
2046,2048-10-24,Tokyo,Winter,10.5,10.5,Partly Cloudy,34,986,7,24,10,7,24
2047,2048-10-29,London,Fall,11.0,8.8,Partly Cloudy,33,1029,31,83,7,5,15
2048,2048-11-03,Berlin,Summer,25.2,20.0,Cloudy,65,993,46,56,57,4,12
2049,2048-11-08,Mumbai,Winter,11.1,11.1,Cloudy,35,1017,20,65,21,4,8
2050,2048-11-13,Toronto,Spring,7.8,3.8,Sunny,50,1019,40,14,6,9,25
2051,2048-11-18,Paris,Winter,-1.1,-1.1,Partly Cloudy,55,994,18,27,13,7,20
2052,2048-11-23,Singapore,Winter,25.1,25.6,Sunny,84,1026,28,12,8,7,29
2053,2048-11-28,Mumbai,Winter,10.5,8.5,Sunny,68,1026,30,13,2,11,11
2054,2048-12-03,Sydney,Summer,33.8,33.8,Partly Cloudy,62,1027,5,65,22,6,13
2055,2048-12-08,Dubai,Fall,26.2,26.2,Partly Cloudy,43,1012,3,33,16,4,23
2056,2048-12-13,Berlin,Spring,16.6,12.2,Rainy,85,1022,42,98,70,1,4
2057,2048-12-18,Singapore,Winter,4.1,2.5,Partly Cloudy,50,1006,28,24,14,4,13
2058,2048-12-23,Dubai,Fall,28.7,25.2,Partly Cloudy,75,1008,41,53,27,4,12
2059,2048-12-28,Berlin,Fall,11.8,11.8,Cloudy,45,1016,2,78,54,4,12
2060,2049-01-02,New York,Summer,25.4,25.4,Sunny,45,984,0,11,3,8,14
2061,2049-01-07,Toronto,Spring,18.8,14.2,Sunny,58,1008,43,8,9,7,15
2062,2049-01-12,Mumbai,Summer,24.7,24.7,Partly Cloudy,37,1011,14,30,6,7,18
2063,2049-01-17,Tokyo,Fall,12.4,7.2,Cloudy,32,985,46,77,47,1,8
2064,2049-01-22,Berlin,Fall,-0.4,-0.4,Cloudy,48,981,20,92,33,1,14
2065,2049-01-27,Tokyo,Fall,17.5,12.5,Cloudy,51,985,45,52,48,3,11
2066,2049-02-01,Toronto,Summer,31.0,29.8,Partly Cloudy,75,1025,30,42,6,7,22
2067,2049-02-06,Paris,Spring,7.8,7.8,Partly Cloudy,42,1022,6,37,27,6,19
2068,2049-02-11,Sydney,Winter,0.4,0.4,Partly Cloudy,62,983,16,41,6,4,21
2069,2049-02-16,Mumbai,Summer,28.7,28.7,Partly Cloudy,34,1008,18,71,5,4,19
2070,2049-02-21,Toronto,Fall,12.0,8.4,Partly Cloudy,56,1004,38,47,24,7,20
2071,2049-02-26,Toronto,Summer,21.3,21.3,Cloudy,53,988,2,66,49,2,10
2072,2049-03-03,New York,Fall,11.5,9.7,Partly Cloudy,92,982,29,65,26,4,15
2073,2049-03-08,Dubai,Winter,25.3,23.6,Sunny,77,1005,34,15,9,7,15
2074,2049-03-13,Sydney,Winter,13.0,11.4,Rainy,92,1027,28,82,85,2,7
2075,2049-03-18,Mumbai,Spring,24.5,18.7,Cloudy,41,1022,49,93,39,3,8
2076,2049-03-23,Paris,Fall,4.1,4.1,Sunny,57,1006,13,15,0,10,15
2077,2049-03-28,Paris,Spring,24.4,22.0,Partly Cloudy,73,1015,34,30,5,6,21
2078,2049-04-02,London,Spring,12.2,10.8,Cloudy,72,1011,27,57,44,2,11
2079,2049-04-07,Toronto,Winter,4.2,2.4,Partly Cloudy,46,980,29,27,5,4,23
2080,2049-04-12,Berlin,Summer,33.6,32.6,Sunny,69,995,25,3,6,9,27
2081,2049-04-17,New York,Summer,28.7,29.9,Sunny,78,1027,6,9,6,8,28
2082,2049-04-22,Sydney,Spring,32.3,31.1,Partly Cloudy,86,990,38,50,5,4,19
2083,2049-04-27,Paris,Winter,-10.6,-12.6,Sunny,93,1005,30,17,0,7,19
2084,2049-05-02,Mumbai,Fall,25.1,27.5,Partly Cloudy,86,1019,4,46,10,5,16
2085,2049-05-07,London,Summer,36.0,33.5,Partly Cloudy,72,980,34,31,28,4,19
2086,2049-05-12,Mumbai,Spring,32.2,26.4,Partly Cloudy,52,1005,49,29,27,5,23
2087,2049-05-17,New York,Summer,21.3,16.1,Partly Cloudy,56,1007,46,35,26,5,14
2088,2049-05-22,Berlin,Summer,33.3,35.8,Sunny,87,988,13,8,9,9,20
2089,2049-05-27,London,Fall,16.2,13.2,Partly Cloudy,66,1023,35,35,7,7,16
2090,2049-06-01,London,Winter,-1.6,-2.8,Partly Cloudy,35,1001,26,28,18,5,29
2091,2049-06-06,Dubai,Fall,34.7,37.7,Sunny,94,987,23,15,6,7,27
2092,2049-06-11,Sydney,Winter,3.4,-0.4,Cloudy,35,1028,39,91,25,3,8
2093,2049-06-16,London,Summer,33.4,33.2,Partly Cloudy,79,1021,28,20,12,5,12
2094,2049-06-21,Dubai,Spring,35.4,30.6,Cloudy,51,1006,44,63,44,3,11
2095,2049-06-26,Dubai,Fall,32.9,32.7,Cloudy,54,1018,21,65,36,4,8
2096,2049-07-01,New York,Winter,8.0,8.0,Cloudy,80,998,7,58,47,1,7
2097,2049-07-06,Tokyo,Summer,33.6,34.6,Cloudy,77,1004,14,98,51,3,9
2098,2049-07-11,Mumbai,Winter,24.9,22.9,Partly Cloudy,94,1017,48,27,27,4,27
2099,2049-07-16,Berlin,Winter,2.0,2.0,Cloudy,89,1000,4,54,35,2,14
2100,2049-07-21,Singapore,Winter,17.4,17.4,Cloudy,75,1003,3,99,51,4,8
2101,2049-07-26,Mumbai,Summer,42.5,42.5,Partly Cloudy,65,1003,10,30,5,7,21
2102,2049-07-31,London,Spring,13.4,13.4,Partly Cloudy,87,998,17,32,20,6,21
2103,2049-08-05,Berlin,Spring,14.5,10.3,Cloudy,67,1029,41,86,38,1,6
2104,2049-08-10,Paris,Spring,9.4,3.8,Partly Cloudy,40,1026,48,59,27,4,15
2105,2049-08-15,Tokyo,Winter,-1.8,-3.6,Partly Cloudy,41,981,29,40,13,6,14
2106,2049-08-20,Paris,Summer,31.6,31.8,Partly Cloudy,71,993,14,80,21,6,28
2107,2049-08-25,Paris,Winter,-5.0,-5.0,Partly Cloudy,68,1011,5,45,10,6,24
2108,2049-08-30,Sydney,Spring,26.9,26.9,Partly Cloudy,40,1021,15,48,18,6,19
2109,2049-09-04,Mumbai,Spring,19.0,13.8,Partly Cloudy,65,1011,46,64,22,7,16
2110,2049-09-09,Singapore,Summer,49.3,47.2,Partly Cloudy,81,1007,39,41,25,6,28
2111,2049-09-14,New York,Winter,0.9,0.9,Partly Cloudy,60,1027,8,22,18,4,17
2112,2049-09-19,Singapore,Fall,18.0,13.6,Partly Cloudy,62,1018,42,26,27,5,24
2113,2049-09-24,Paris,Fall,6.8,4.2,Cloudy,42,1019,33,88,58,1,11
2114,2049-09-29,London,Spring,18.1,16.9,Partly Cloudy,47,1021,26,31,14,6,13
2115,2049-10-04,Tokyo,Summer,27.5,27.5,Cloudy,70,1026,12,82,58,4,9
2116,2049-10-09,Toronto,Winter,-4.1,-7.1,Rainy,87,1019,35,87,87,2,3
2117,2049-10-14,Singapore,Winter,27.7,28.8,Sunny,85,992,26,2,3,9,20
2118,2049-10-19,Paris,Spring,25.4,25.4,Cloudy,53,991,8,59,25,2,8
2119,2049-10-24,Tokyo,Spring,9.3,9.3,Partly Cloudy,60,987,4,75,10,6,27
2120,2049-10-29,Berlin,Winter,4.7,4.5,Rainy,84,994,21,98,98,0,5
2121,2049-11-03,Mumbai,Winter,23.3,21.3,Partly Cloudy,39,1005,30,78,29,5,24
2122,2049-11-08,Dubai,Spring,44.0,46.8,Sunny,89,991,2,16,5,7,10
2123,2049-11-13,Sydney,Winter,5.4,3.6,Partly Cloudy,31,1022,29,31,21,6,17
2124,2049-11-18,Tokyo,Fall,11.0,11.0,Sunny,44,1025,20,6,7,11,13
2125,2049-11-23,London,Spring,16.3,13.5,Cloudy,32,1006,34,82,21,4,13
2126,2049-11-28,London,Winter,0.0,0.0,Cloudy,72,997,5,70,40,4,7
2127,2049-12-03,Tokyo,Spring,25.0,23.6,Cloudy,60,1024,27,68,26,1,11
2128,2049-12-08,London,Summer,35.4,35.4,Cloudy,85,1015,31,57,39,1,7
2129,2049-12-13,Mumbai,Spring,38.9,38.0,Partly Cloudy,92,1028,41,39,7,7,21
2130,2049-12-18,London,Spring,18.1,14.9,Partly Cloudy,44,1006,36,84,29,5,11
2131,2049-12-23,Singapore,Summer,39.3,38.5,Partly Cloudy,39,988,24,47,8,5,28
2132,2049-12-28,Dubai,Fall,29.6,27.4,Cloudy,67,1018,31,50,38,4,12
2133,2050-01-02,London,Winter,9.7,6.9,Partly Cloudy,76,980,34,56,15,7,16
2134,2050-01-07,Dubai,Summer,36.8,39.0,Cloudy,86,986,21,70,32,2,7
2135,2050-01-12,Paris,Spring,11.4,10.8,Partly Cloudy,79,1005,23,36,28,4,17
2136,2050-01-17,New York,Winter,-7.1,-10.7,Cloudy,44,986,38,86,52,1,13
2137,2050-01-22,Mumbai,Summer,29.8,28.0,Partly Cloudy,47,986,29,74,10,6,11
2138,2050-01-27,New York,Winter,5.9,0.1,Cloudy,31,987,49,73,21,2,6
2139,2050-02-01,Paris,Winter,15.9,13.7,Cloudy,72,995,31,84,42,4,11
2140,2050-02-06,Mumbai,Summer,46.8,44.8,Cloudy,55,982,30,54,39,3,12
2141,2050-02-11,Tokyo,Winter,11.3,10.9,Partly Cloudy,67,1024,22,40,22,4,24
2142,2050-02-16,Tokyo,Fall,7.8,4.0,Cloudy,71,989,39,96,49,2,9
2143,2050-02-21,Dubai,Summer,49.7,47.3,Sunny,34,1029,32,19,1,11,27
2144,2050-02-26,Paris,Fall,5.4,4.6,Partly Cloudy,40,986,24,32,29,7,23
2145,2050-03-03,Dubai,Spring,42.4,43.0,Partly Cloudy,94,1000,35,39,8,4,28
2146,2050-03-08,Sydney,Winter,3.4,2.8,Cloudy,63,1016,23,98,20,1,13
2147,2050-03-13,London,Spring,19.1,17.1,Partly Cloudy,30,1010,30,33,12,5,25
2148,2050-03-18,Toronto,Spring,13.2,9.6,Cloudy,31,1002,38,61,33,4,6
2149,2050-03-23,Sydney,Winter,15.9,10.9,Cloudy,49,1006,45,99,30,2,13
2150,2050-03-28,London,Summer,27.9,30.9,Rainy,90,1001,12,90,83,2,3
2151,2050-04-02,Mumbai,Winter,1.1,1.1,Sunny,50,1018,9,18,7,11,26
2152,2050-04-07,Dubai,Spring,35.9,35.5,Partly Cloudy,41,1006,22,42,29,5,29
2153,2050-04-12,Mumbai,Spring,20.8,20.8,Partly Cloudy,51,1028,17,68,18,7,27
2154,2050-04-17,Mumbai,Summer,34.0,31.8,Cloudy,49,983,31,62,47,2,14
2155,2050-04-22,London,Winter,5.7,3.3,Cloudy,30,1003,32,92,35,1,7
2156,2050-04-27,Paris,Spring,13.1,10.1,Sunny,59,1002,35,9,9,7,15
2157,2050-05-02,London,Fall,7.5,6.1,Sunny,53,1027,27,12,6,10,29
2158,2050-05-07,Berlin,Spring,16.2,16.2,Cloudy,43,998,15,92,35,4,9
2159,2050-05-12,Tokyo,Spring,16.0,16.0,Sunny,65,1021,15,4,3,9,17
2160,2050-05-17,Tokyo,Summer,28.0,28.0,Cloudy,53,982,17,57,31,3,6
2161,2050-05-22,Sydney,Fall,25.3,28.2,Partly Cloudy,89,1006,7,58,16,7,25
2162,2050-05-27,Tokyo,Spring,22.0,19.9,Rainy,84,982,41,75,93,1,5
2163,2050-06-01,London,Spring,4.7,4.7,Partly Cloudy,53,1007,15,58,10,7,23
2164,2050-06-06,Singapore,Fall,21.7,21.7,Cloudy,53,996,10,76,39,2,10
2165,2050-06-11,Dubai,Winter,17.8,17.8,Rainy,83,1010,5,85,74,1,4
2166,2050-06-16,London,Winter,-5.3,-5.3,Sunny,55,989,0,14,5,8,15
2167,2050-06-21,London,Spring,10.3,10.3,Cloudy,67,1028,11,76,35,2,9
2168,2050-06-26,Toronto,Spring,13.6,10.2,Sunny,94,1001,37,0,7,7,24
2169,2050-07-01,Dubai,Winter,8.8,7.4,Partly Cloudy,80,1009,27,37,7,6,15
2170,2050-07-06,Berlin,Summer,24.6,19.8,Cloudy,64,1028,44,52,20,3,9
2171,2050-07-11,Tokyo,Fall,20.1,20.4,Cloudy,72,1000,16,51,57,4,6
2172,2050-07-16,Dubai,Fall,20.4,20.4,Sunny,58,1015,0,0,2,9,10
2173,2050-07-21,Tokyo,Summer,35.7,33.5,Sunny,66,1002,31,10,0,9,12
2174,2050-07-26,Sydney,Summer,35.8,38.3,Partly Cloudy,87,1017,7,57,13,4,29
2175,2050-07-31,Dubai,Summer,50.0,48.2,Partly Cloudy,83,991,39,39,25,5,12
2176,2050-08-05,Tokyo,Summer,24.3,19.9,Partly Cloudy,68,1004,42,85,17,5,16
2177,2050-08-10,Berlin,Summer,24.2,19.3,Cloudy,71,999,45,98,32,2,6
2178,2050-08-15,New York,Summer,38.7,38.1,Partly Cloudy,57,1028,23,59,6,6,24
2179,2050-08-20,Mumbai,Fall,25.2,25.2,Partly Cloudy,58,1028,9,43,6,6,22
2180,2050-08-25,Mumbai,Summer,35.6,30.7,Sunny,72,1021,46,5,8,7,28
2181,2050-08-30,Berlin,Winter,-11.0,-14.6,Partly Cloudy,32,986,38,27,20,4,11
2182,2050-09-04,Toronto,Summer,19.8,16.2,Partly Cloudy,39,1008,38,30,21,7,16
2183,2050-09-09,New York,Summer,36.8,39.5,Sunny,88,1027,9,7,9,10,22
2184,2050-09-14,Sydney,Fall,22.8,19.8,Sunny,43,1008,35,4,2,10,13
2185,2050-09-19,Berlin,Fall,17.3,16.5,Cloudy,76,992,24,53,47,2,10
2186,2050-09-24,Mumbai,Summer,48.1,42.4,Sunny,71,982,49,16,9,8,27
2187,2050-09-29,Mumbai,Fall,18.3,18.3,Partly Cloudy,61,981,9,37,27,5,28
2188,2050-10-04,Mumbai,Spring,26.3,26.3,Sunny,61,995,18,8,0,8,24
2189,2050-10-09,Paris,Fall,15.3,10.3,Cloudy,71,1009,45,73,37,4,7
2190,2050-10-14,Berlin,Fall,3.9,-0.9,Partly Cloudy,61,1017,44,83,18,7,29
2191,2050-10-19,London,Fall,7.3,7.3,Cloudy,55,985,14,77,28,4,5
2192,2050-10-24,Sydney,Fall,18.9,18.9,Sunny,30,1024,15,13,7,10,25
2193,2050-10-29,Mumbai,Winter,22.9,25.2,Partly Cloudy,85,986,1,25,7,4,22
2194,2050-11-03,Tokyo,Winter,-2.8,-4.4,Cloudy,31,984,28,92,53,1,10
2195,2050-11-08,Berlin,Winter,1.1,1.1,Cloudy,59,986,3,61,52,3,10
2196,2050-11-13,Paris,Summer,19.8,14.0,Rainy,81,1013,49,90,86,1,5
2197,2050-11-18,Berlin,Summer,30.5,28.9,Partly Cloudy,38,1011,28,24,13,7,17
2198,2050-11-23,Sydney,Spring,22.3,20.3,Cloudy,51,1028,30,79,32,2,9
2199,2050-11-28,Paris,Winter,3.8,3.8,Partly Cloudy,63,992,16,35,25,5,23
2200,2050-12-03,Sydney,Summer,44.9,46.1,Cloudy,78,1009,9,97,35,1,8
2201,2050-12-08,Berlin,Fall,2.7,1.5,Partly Cloudy,30,1004,26,79,23,4,16
2202,2050-12-13,London,Fall,20.7,18.5,Partly Cloudy,82,1000,40,32,14,7,19
2203,2050-12-18,Sydney,Winter,17.3,17.3,Sunny,69,1000,14,2,9,10,24
2204,2050-12-23,Paris,Spring,20.3,16.3,Cloudy,74,1007,43,86,24,2,14
2205,2050-12-28,Paris,Spring,9.9,7.9,Sunny,38,1027,30,10,2,9,25
2206,2051-01-02,Sydney,Fall,9.8,9.8,Cloudy,51,999,20,57,20,2,12
2207,2051-01-07,Singapore,Spring,39.8,35.8,Cloudy,47,1013,40,63,20,3,6
2208,2051-01-12,Berlin,Winter,-5.9,-10.9,Sunny,72,984,45,17,2,8,26
2209,2051-01-17,Singapore,Fall,28.4,23.6,Partly Cloudy,68,997,44,46,10,5,15
2210,2051-01-22,Toronto,Summer,27.0,26.0,Partly Cloudy,35,1018,25,43,15,5,25
2211,2051-01-27,Berlin,Summer,25.8,23.4,Cloudy,77,1022,37,92,35,4,6
2212,2051-02-01,Sydney,Spring,21.1,18.1,Partly Cloudy,36,990,35,58,5,7,27
2213,2051-02-06,New York,Fall,7.5,7.5,Partly Cloudy,45,996,16,49,28,7,20
2214,2051-02-11,Sydney,Fall,17.4,17.4,Cloudy,30,1027,2,68,51,3,9
2215,2051-02-16,Singapore,Summer,45.0,45.0,Cloudy,66,1024,13,87,29,3,6
2216,2051-02-21,London,Fall,19.6,14.0,Partly Cloudy,66,1001,48,28,29,7,27
2217,2051-02-26,Sydney,Fall,15.4,15.4,Rainy,93,1016,12,92,69,2,7
2218,2051-03-03,Sydney,Fall,22.6,21.8,Rainy,91,999,40,89,72,0,7
2219,2051-03-08,London,Spring,10.9,9.7,Cloudy,90,1027,26,66,20,4,5
2220,2051-03-13,Sydney,Fall,16.3,16.3,Sunny,62,1027,0,1,2,11,18
2221,2051-03-18,Mumbai,Winter,16.4,16.4,Partly Cloudy,59,1027,16,24,18,5,24
2222,2051-03-23,New York,Spring,13.7,8.3,Sunny,49,1025,47,18,4,9,17
2223,2051-03-28,Tokyo,Fall,24.4,21.4,Partly Cloudy,89,985,49,39,20,6,23
2224,2051-04-02,New York,Fall,12.3,9.7,Sunny,53,1013,33,1,6,10,13
2225,2051-04-07,Sydney,Winter,2.9,2.9,Partly Cloudy,33,993,13,82,24,5,16
2226,2051-04-12,Mumbai,Spring,32.7,32.7,Cloudy,66,1027,16,64,57,2,8
2227,2051-04-17,Berlin,Summer,16.9,16.9,Cloudy,33,1002,2,61,20,2,12
2228,2051-04-22,Sydney,Summer,32.1,29.5,Cloudy,47,999,33,90,39,2,14
2229,2051-04-27,Singapore,Spring,27.6,24.8,Partly Cloudy,77,992,39,53,28,6,27
2230,2051-05-02,Mumbai,Fall,35.8,35.0,Partly Cloudy,62,1026,24,44,9,7,27
2231,2051-05-07,London,Fall,17.4,17.4,Partly Cloudy,87,1023,1,48,12,7,28
2232,2051-05-12,Mumbai,Summer,30.3,27.7,Cloudy,57,1020,33,98,51,1,8
2233,2051-05-17,London,Summer,41.5,40.5,Cloudy,64,1011,25,68,20,3,10
2234,2051-05-22,Toronto,Summer,21.2,19.2,Partly Cloudy,39,1005,30,37,17,4,22
2235,2051-05-27,Tokyo,Winter,10.5,10.5,Sunny,94,1029,8,3,9,8,25
2236,2051-06-01,Dubai,Summer,33.1,31.4,Sunny,71,993,29,16,8,10,29
2237,2051-06-06,Mumbai,Winter,20.6,20.6,Cloudy,38,1015,19,52,59,1,14
2238,2051-06-11,Paris,Spring,25.8,28.6,Rainy,89,987,20,84,61,2,2
2239,2051-06-16,Singapore,Fall,26.6,25.0,Cloudy,44,1019,28,52,50,4,11
2240,2051-06-21,Sydney,Summer,34.1,35.7,Partly Cloudy,86,1001,24,30,19,6,26
2241,2051-06-26,Singapore,Fall,23.6,20.2,Partly Cloudy,51,1001,37,21,18,7,29
2242,2051-07-01,New York,Fall,13.4,8.8,Sunny,93,995,43,10,2,9,16
2243,2051-07-06,Dubai,Summer,41.3,40.5,Partly Cloudy,70,1006,24,33,13,5,11
2244,2051-07-11,New York,Summer,31.0,33.2,Sunny,85,989,8,14,2,11,28
2245,2051-07-16,Toronto,Spring,8.2,4.6,Sunny,52,1004,38,9,7,10,10
2246,2051-07-21,Dubai,Winter,29.2,24.6,Cloudy,54,1010,43,95,24,4,6
2247,2051-07-26,Dubai,Winter,15.9,14.9,Partly Cloudy,35,1000,25,52,11,5,14
2248,2051-07-31,New York,Fall,13.1,9.9,Partly Cloudy,63,1006,36,47,8,4,27
2249,2051-08-05,London,Summer,27.4,30.7,Partly Cloudy,92,996,15,30,12,4,15
2250,2051-08-10,New York,Spring,21.5,18.3,Partly Cloudy,38,1012,36,36,8,4,15
2251,2051-08-15,Singapore,Spring,31.6,34.4,Partly Cloudy,89,1010,11,27,25,6,25
2252,2051-08-20,London,Spring,16.6,16.0,Partly Cloudy,78,1029,23,30,5,6,25
2253,2051-08-25,Singapore,Spring,28.9,29.4,Cloudy,80,1021,25,69,45,3,7
2254,2051-08-30,Toronto,Spring,14.3,14.3,Sunny,89,1005,19,13,7,11,12
2255,2051-09-04,Sydney,Winter,18.4,18.4,Cloudy,66,1000,8,86,58,4,14
2256,2051-09-09,Berlin,Winter,-3.0,-3.4,Sunny,60,1015,22,15,4,10,13
2257,2051-09-14,London,Winter,-0.7,-4.3,Partly Cloudy,70,980,38,24,20,4,15
2258,2051-09-19,Toronto,Summer,27.3,28.8,Partly Cloudy,91,983,28,38,26,4,12
2259,2051-09-24,Paris,Fall,18.8,16.8,Cloudy,87,983,30,65,56,2,13
2260,2051-09-29,Toronto,Spring,14.4,14.4,Partly Cloudy,43,1005,18,37,11,6,18
2261,2051-10-04,New York,Summer,23.5,23.5,Partly Cloudy,65,983,19,40,14,6,12
2262,2051-10-09,New York,Spring,14.2,13.8,Cloudy,65,1028,22,97,32,3,10
2263,2051-10-14,Berlin,Winter,-9.4,-13.8,Partly Cloudy,37,988,42,39,24,5,29
2264,2051-10-19,Toronto,Summer,36.4,35.2,Partly Cloudy,55,1009,26,63,19,5,18
2265,2051-10-24,Tokyo,Winter,16.8,15.0,Cloudy,65,1024,29,88,57,2,13
2266,2051-10-29,Sydney,Spring,25.1,26.2,Cloudy,77,983,20,99,53,1,9
2267,2051-11-03,New York,Spring,20.1,15.5,Sunny,57,984,43,15,3,10,25
2268,2051-11-08,Berlin,Fall,12.8,10.0,Rainy,91,1024,34,81,84,0,4
2269,2051-11-13,Sydney,Spring,32.3,28.2,Partly Cloudy,80,1002,48,76,28,4,18
2270,2051-11-18,Toronto,Winter,-0.3,-0.3,Partly Cloudy,71,995,6,58,19,6,26
2271,2051-11-23,Toronto,Spring,8.5,8.3,Cloudy,58,1001,21,90,47,3,7
2272,2051-11-28,Dubai,Fall,32.5,32.5,Cloudy,39,1016,9,97,33,2,11
2273,2051-12-03,Berlin,Fall,10.6,10.2,Sunny,68,987,22,10,3,7,16
2274,2051-12-08,New York,Winter,3.9,3.9,Sunny,30,1027,14,0,5,7,15
2275,2051-12-13,Tokyo,Summer,41.0,39.2,Sunny,68,1012,29,12,6,11,29
2276,2051-12-18,Toronto,Spring,19.9,17.3,Partly Cloudy,50,1017,33,29,17,6,17
2277,2051-12-23,Tokyo,Fall,6.0,6.0,Partly Cloudy,94,1022,12,68,21,6,13
2278,2051-12-28,Toronto,Spring,17.7,17.7,Sunny,44,995,3,17,0,10,24
2279,2052-01-02,New York,Spring,23.0,23.0,Cloudy,33,984,17,77,55,3,10
2280,2052-01-07,Sydney,Summer,33.3,35.8,Sunny,89,995,22,12,2,10,25
2281,2052-01-12,Mumbai,Fall,19.8,17.4,Partly Cloudy,90,986,32,31,24,6,14
2282,2052-01-17,Sydney,Spring,14.1,11.5,Partly Cloudy,49,980,33,70,17,7,21
2283,2052-01-22,Toronto,Fall,1.0,-1.6,Partly Cloudy,39,988,33,71,13,6,23
2284,2052-01-27,Singapore,Winter,20.8,17.8,Partly Cloudy,63,997,35,49,6,6,15
2285,2052-02-01,Mumbai,Winter,8.6,5.8,Cloudy,77,1024,34,70,39,2,7
2286,2052-02-06,Mumbai,Spring,36.8,36.8,Partly Cloudy,62,1026,16,79,27,5,28
2287,2052-02-11,Tokyo,Fall,21.6,23.2,Partly Cloudy,90,982,27,30,22,5,19
2288,2052-02-16,Berlin,Spring,10.7,10.7,Cloudy,39,1003,13,50,45,4,11
2289,2052-02-21,Tokyo,Fall,18.0,15.4,Partly Cloudy,83,1007,33,26,24,7,22
2290,2052-02-26,Tokyo,Fall,12.2,6.8,Cloudy,94,989,47,59,44,4,5
2291,2052-03-02,Singapore,Summer,37.4,37.4,Partly Cloudy,30,988,10,32,21,7,10
2292,2052-03-07,Sydney,Summer,21.6,21.6,Partly Cloudy,34,992,12,52,11,5,26
2293,2052-03-12,Sydney,Summer,25.0,22.6,Cloudy,44,1027,32,92,29,1,10
2294,2052-03-17,Paris,Spring,18.6,18.6,Partly Cloudy,57,1014,1,71,29,6,13
2295,2052-03-22,Toronto,Summer,16.8,14.2,Partly Cloudy,52,1002,33,32,18,6,23
2296,2052-03-27,Singapore,Summer,33.2,31.6,Partly Cloudy,46,1026,28,40,16,7,15
2297,2052-04-01,Paris,Winter,-10.3,-13.5,Sunny,42,996,36,18,9,11,23
2298,2052-04-06,New York,Fall,15.3,15.3,Partly Cloudy,43,1025,3,84,16,5,24
2299,2052-04-11,Toronto,Fall,10.7,10.7,Partly Cloudy,40,986,11,40,21,6,10
2300,2052-04-16,Toronto,Summer,30.7,29.7,Cloudy,57,995,25,84,38,4,8
2301,2052-04-21,Dubai,Fall,28.8,27.6,Cloudy,71,1019,27,88,42,4,8
2302,2052-04-26,Dubai,Winter,30.8,33.8,Partly Cloudy,90,1015,2,41,18,5,11
2303,2052-05-01,London,Winter,10.8,10.8,Partly Cloudy,93,999,19,22,21,7,10
2304,2052-05-06,London,Summer,15.9,15.9,Cloudy,60,1003,9,74,34,1,12
2305,2052-05-11,Tokyo,Winter,10.0,10.0,Partly Cloudy,39,1026,17,32,25,6,13
2306,2052-05-16,New York,Fall,-2.3,-3.5,Sunny,37,984,26,19,5,11,11
2307,2052-05-21,Mumbai,Spring,32.5,30.5,Partly Cloudy,50,1024,30,24,23,5,22
